,date,weight
181,2019-03-29 08:08:47.072,60.70000076293945
182,2019-03-30 08:34:11.480,61.099998474121094
183,2019-04-01 08:12:05.000,60.70000076293945
184,2019-04-03 08:08:39.000,61.70000076293945
185,2019-04-04 08:27:38.000,60.70000076293945
186,2019-04-05 08:03:18.512,60.5
187,2019-04-07 09:56:15.593,60.400001525878906
188,2019-04-08 07:35:59.000,60.20000076293945
189,2019-04-10 07:59:50.000,60.900001525878906
190,2019-04-11 07:49:18.000,61.099998474121094
191,2019-04-12 07:47:57.000,60.400001525878906
192,2019-04-14 08:36:08.000,60.400001525878906
193,2019-04-15 08:01:03.000,60.400001525878906
194,2019-04-17 02:15:57.506,60.400001525878906
195,2019-04-17 02:16:10.361,59.70000076293945
196,2019-04-17 08:27:34.000,58.79999923706055
197,2019-04-18 08:07:25.000,59.29999923706055
198,2019-04-19 08:22:10.856,59.0
199,2019-04-20 07:12:33.934,59.70000076293945
200,2019-04-21 09:38:12.929,60.79999923706055
201,2019-04-22 09:03:33.825,60.099998474121094
202,2019-04-23 07:10:10.000,59.900001525878906
203,2019-04-24 07:49:58.000,59.099998474121094
204,2019-04-25 08:06:13.000,59.79999923706055
205,2019-04-26 08:07:28.000,59.400001525878906
206,2019-04-27 07:39:00.000,59.400001525878906
207,2019-04-28 09:32:16.000,59.0
208,2019-04-29 08:05:45.000,59.20000076293945
209,2019-04-30 08:03:46.000,59.099998474121094
210,2019-05-01 03:44:00.000,61.5
211,2019-05-02 04:21:56.899,60.29999923706055
212,2019-05-03 08:12:04.318,60.5
213,2019-05-04 10:12:02.979,59.900001525878906
214,2019-05-05 10:39:20.462,59.900001525878906
215,2019-05-06 08:28:10.093,60.29999923706055
216,2019-05-07 07:16:56.629,59.20000076293945
217,2019-05-08 09:16:22.833,59.70000076293945
218,2019-05-09 08:53:38.350,61.0
219,2019-05-10 08:07:25.000,60.70000076293945
220,2019-05-10 08:08:18.000,60.70000076293945
221,2019-05-11 13:48:33.819,60.20000076293945
222,2019-05-12 16:12:18.544,59.900001525878906
223,2019-05-12 16:13:08.460,59.900001525878906
224,2019-05-13 06:08:14.837,63.20000076293945
225,2019-05-19 14:24:00.000,60.099998474121094
226,2019-05-20 07:48:22.000,61.0
227,2019-05-21 09:03:32.000,59.79999923706055
228,2019-05-22 08:15:37.000,60.29999923706055
229,2019-05-23 06:04:40.000,61.70000076293945
230,2019-05-23 07:13:01.000,61.400001525878906
231,2019-05-24 08:00:21.000,62.29999923706055
232,2019-05-25 12:29:12.000,59.79999923706055
233,2019-05-26 11:08:12.000,62.400001525878906
234,2019-05-27 08:08:24.000,61.0
235,2019-05-28 08:14:10.100,59.900001525878906
236,2019-05-29 08:54:13.000,60.599998474121094
237,2019-05-30 10:06:57.000,60.0
238,2019-05-31 08:24:01.000,60.70000076293945
239,2019-06-01 11:53:19.000,60.0
240,2019-06-01 11:53:49.000,60.0
241,2019-06-02 15:11:58.022,59.099998474121094
242,2019-06-03 06:13:18.000,61.20000076293945
243,2019-06-04 16:06:07.315,59.099998474121094
244,2019-06-05 16:08:11.509,62.0
245,2019-06-06 16:10:40.850,62.5
246,2019-06-10 14:21:06.000,63.400001525878906
247,2019-06-10 14:21:16.000,63.400001525878906
248,2019-06-11 07:30:25.000,60.900001525878906
249,2019-06-12 07:25:45.000,61.70000076293945
250,2019-06-13 08:14:33.000,62.29999923706055
251,2019-06-14 07:51:18.000,62.29999923706055
252,2019-06-15 12:27:42.000,60.400001525878906
253,2019-06-16 11:57:58.000,60.0
254,2019-06-17 07:33:53.000,61.099998474121094
255,2019-06-18 07:22:46.000,60.0
256,2019-06-19 02:13:18.000,61.400001525878906
257,2019-06-21 07:30:47.000,61.599998474121094
258,2019-06-22 10:06:31.000,60.5
259,2019-06-23 11:14:55.000,60.5
260,2019-06-24 08:14:29.000,61.0
261,2019-06-25 07:58:17.000,60.70000076293945
262,2019-06-26 07:44:15.000,60.70000076293945
263,2019-06-27 08:44:10.000,60.599998474121094
264,2019-06-28 08:07:34.000,61.099998474121094
265,2019-06-29 10:26:23.000,63.099998474121094
266,2019-06-30 09:59:55.000,60.599998474121094
267,2019-07-01 07:51:37.000,60.20000076293945
268,2019-07-02 07:15:09.000,60.20000076293945
269,2019-07-03 07:45:06.000,59.79999923706055
